id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,image_id
1774000780,20150105T000000,0.4695,0.6784370879821726,0.829724290613131,-0.15860177974904477,13041,1.0,0,0,4,8,1180,750,1980,0,98072,1.3716190300029414,0.9191763469252007,1880,10234,7267
9492500170,20140723T000000,0.87995,0.6784370879821726,0.829724290613131,1.04280235263199,7203,2.0,0,0,3,9,3020,0,2014,0,98033,0.9714109084891434,0.2572275000825639,3010,7215,20357
686530530,20140804T000000,0.57,1.752137522875698,-0.4744514352687815,0.4806774833527903,9750,1.5,0,0,3,8,2510,0,1969,0,98052,0.7453005438071431,0.4636416566248578,1900,9750,18845
4022907770,20141014T000000,0.55,0.6784370879821726,-0.4744514352687815,0.4476113145716609,14782,1.0,0,3,3,8,1460,1020,1958,0,98155,1.4756442457032952,-0.4047213467600729,2910,10800,707
6052400975,20140826T000000,0.325,-0.3952633469113528,-1.452583229680216,-0.5333516926018447,8160,1.0,0,1,3,7,1090,500,1954,0,98198,-1.148825258736542,-0.7606078235571557,1540,10500,9138
3438502501,20140729T000000,0.4,1.752137522875698,0.5036803591426529,0.4806774833527903,7525,1.5,0,0,4,7,1710,800,1929,0,98106,-0.1309674190019536,-1.0310815459229306,1270,6741,10443
3758900023,20140521T000000,1.13,0.6784370879821726,1.4818121535540874,1.913544797201731,8519,1.0,0,1,3,10,2680,1130,2007,0,98033,1.001751596401723,0.05081334354027001,3240,10748,20729
1645000580,20141002T000000,0.27,0.6784370879821726,0.5036803591426529,-0.19166794853017416,8282,1.0,0,0,3,7,1900,0,1968,1997,98022,-2.5387177240660748,1.5028301688724044,1420,8350,19248
8099200030,20141222T000000,0.232,-0.3952633469113528,-0.8004953667392596,-0.753792817809374,11340,1.0,0,0,4,7,1390,0,1963,0,98031,-1.1697747813428372,0.20028566379495782,1740,11340,10863
7635801371,20140725T000000,0.54,0.6784370879821726,-0.8004953667392596,1.0130428007289736,19400,2.0,0,0,4,7,2233,760,1921,0,98166,-0.6583174708161785,-1.0737879231385845,2060,15100,14563
3456000310,20140804T000000,0.84,0.6784370879821726,-0.4744514352687815,0.4476113145716609,11010,1.0,0,0,4,9,1630,850,1966,0,98040,-0.162752901577086,-0.034599410891037956,2770,10744,205
2025059150,20140702T000000,1.038,0.6784370879821726,-0.4744514352687815,-0.6986825365074917,13296,1.0,0,0,4,8,1440,0,1967,0,98004,0.5321933310877062,0.07216653214809701,3520,10802,7068
2624039114,20150413T000000,0.36,-1.4689637818048782,-1.452583229680216,-1.0513883368395385,12625,1.0,0,3,3,7,1120,0,1940,0,98136,-0.14902735228324615,-1.2161425138574986,1880,6828,11448
3348401095,20150427T000000,0.21,0.6784370879821726,-0.4744514352687815,0.017751120416978707,6485,1.0,0,0,3,7,1280,810,1956,0,98178,-0.4661597807030369,-0.3620149695444189,2190,9600,8029
6633900170,20140508T000000,0.595,-0.3952633469113528,0.5036803591426529,-0.35699879243582117,3354,2.0,0,0,4,7,1750,0,1991,0,98033,0.9750228951454224,0.10775517982777494,1750,4286,16494
2600000510,20140726T000000,0.686,0.6784370879821726,0.17763642767217477,0.061839345458484574,10650,2.0,0,0,4,8,2130,0,1977,0,98006,-0.02621980597037471,0.39246436126540074,3380,10050,1791
9414700020,20150422T000000,0.331,0.6784370879821726,1.1557682220836092,0.4509179314497738,5701,2.0,0,0,3,8,2483,0,2005,0,98030,-1.4305602179249726,0.10775517982777494,2075,5720,17395
3204800520,20150225T000000,0.3995,-0.3952633469113528,-0.4744514352687815,-0.731748705288621,7700,1.0,0,0,4,7,1410,0,1967,0,98056,-0.16492009357081233,0.2714629591544148,1560,7700,2677
1844500025,20150325T000000,0.355,0.6784370879821726,-1.452583229680216,-0.731748705288621,7693,1.5,0,0,4,7,1410,0,1953,0,98133,1.4453035577906643,-0.8317851189166128,1330,8395,3538
4137010590,20140514T000000,0.42,0.6784370879821726,0.5036803591426529,1.064846465152743,24123,2.0,0,0,3,8,3040,0,1999,0,98092,-2.1211720666022096,-0.013246222283210965,2420,10026,17853
8564950280,20141009T000000,0.533,-0.3952633469113528,0.5036803591426529,0.8113391711640843,4607,2.0,0,0,3,8,2810,0,2004,0,98011,1.5399376081847338,-0.09154124717864404,2540,4871,16149
1338800491,20141021T000000,0.7995,0.6784370879821726,0.5036803591426529,0.7562288898622019,5750,2.0,0,0,3,8,2760,0,1993,0,98112,0.48162551790005625,-0.6324886919101937,2760,5390,16627
4058801702,20150206T000000,0.8,0.6784370879821726,0.5036803591426529,3.1590371546242717,10037,1.0,0,4,3,9,3450,1490,1953,0,98178,-0.3671913463214634,-0.23389583789745694,2430,9272,6392
461004720,20150422T000000,0.563,-0.3952633469113528,-0.14840750379830334,-0.7648148740697505,5000,1.5,0,0,4,7,1380,0,1917,0,98117,0.8695528847825672,-1.1022588412823877,1350,5000,1005
3123059107,20140520T000000,0.555,-0.3952633469113528,0.5036803591426529,1.0758685214131196,158558,1.0,0,0,4,9,3050,0,1987,0,98055,-0.9227148940545417,0.04369561400429397,2960,31050,13685
6819100380,20140830T000000,0.642,-0.3952633469113528,-1.452583229680216,-1.1395647869225503,4480,1.0,0,0,3,7,870,170,1924,0,98109,0.6196034081692176,-1.0097283573151037,1730,4200,15769
1193000390,20140620T000000,1.3,1.752137522875698,2.4599439479655216,1.4241654992410158,7800,2.5,0,2,3,8,2966,400,1937,0,98199,0.6232153948254966,-1.2588488910731526,2340,6000,12204
3450300270,20150403T000000,0.268,1.752137522875698,-0.4744514352687815,-0.3790429049565741,10368,1.0,0,0,5,7,1010,720,1963,0,98059,-0.4300399141404518,0.37111117265757376,1730,7728,2771
3110800040,20140716T000000,0.2699,-0.3952633469113528,0.17763642767217477,-0.3680208486961976,9672,1.0,0,0,4,7,1110,630,1963,0,98031,-1.0505792216861933,0.2358743114747369,1640,9600,12643
1437910090,20150128T000000,0.52,0.6784370879821726,0.5036803591426529,0.37045692074902564,6440,1.0,0,0,3,8,1550,860,1974,0,98034,1.1195023613958655,0.16469701611527987,2330,6938,18813
3645500050,20140514T000000,0.543,-0.3952633469113528,0.5036803591426529,0.017751120416978707,7640,1.0,0,0,3,7,1360,730,1962,2014,98133,1.2755401849463706,-0.8816092256681416,2090,7668,6136
4338800600,20140609T000000,0.235,-0.3952633469113528,-1.452583229680216,-0.5333516926018447,13000,1.5,0,0,3,6,1590,0,1944,0,98166,-0.5882449296846833,-0.9385510619557477,1460,8400,19589
2114700530,20150122T000000,0.36,0.6784370879821726,-1.452583229680216,-0.6766384239867387,3840,1.5,0,0,3,8,1340,120,1928,0,98106,-0.19742797347716973,-0.9456687914916226,990,4200,7877
6381500450,20141104T000000,0.38095,-1.4689637818048782,-1.452583229680216,-0.7097045927678681,7819,1.0,0,0,3,7,1110,320,1944,0,98125,1.230751550408726,-0.6253709623743189,1380,7473,14695
9206950200,20150310T000000,0.352,-1.4689637818048782,0.5036803591426529,-0.8309472116320092,1957,1.0,0,0,3,8,660,660,2004,0,98106,-0.17286646421459545,-1.0737879231385845,1420,2198,12407
4232900940,20140522T000000,0.9263,-0.3952633469113528,-0.8004953667392596,-0.45619729877920934,4800,2.0,0,0,3,8,1660,0,1907,0,98119,0.5408620990627143,-1.0239638163870557,1690,4000,4356
1025049174,20140515T000000,1.255,0.6784370879821726,0.5036803591426529,1.2411993653187665,7535,2.0,0,0,3,9,3200,0,2006,0,98105,0.7633604770884356,-0.44030999443975083,1650,6850,7172
7774200070,20150408T000000,0.725,0.6784370879821726,0.5036803591426529,0.7452068336018255,13950,1.0,0,3,4,8,1380,1370,1948,0,98146,-0.48060772732810175,-1.0666701936027096,2460,13950,10772
1231000310,20140812T000000,0.713,-2.5426642166984035,-1.452583229680216,-0.9852559992772798,4000,1.5,0,2,4,8,840,340,1910,0,98118,-0.03055418995787876,-0.3691326990803949,1420,4000,9888
8155870200,20140522T000000,0.3499,0.6784370879821726,0.5036803591426529,-0.024132693372451868,3723,2.0,0,0,3,8,2052,0,2014,0,98003,-2.007755685595571,-0.5755468556226888,2052,5250,19788
7935000625,20150409T000000,0.975,-0.3952633469113528,0.5036803591426529,0.5027215958735433,7000,2.5,0,4,3,9,2530,0,1915,1999,98136,-0.09990433375809758,-1.3086729978246814,2380,7000,9195
2426049079,20150506T000000,0.33,-0.3952633469113528,-1.452583229680216,-1.1175206744017974,20040,1.0,0,0,3,6,1060,0,1943,0,98034,1.2119692197961571,-0.14848308346614897,1768,10800,13475
4037500230,20141007T000000,0.4,1.752137522875698,0.17763642767217477,-0.004292992103774227,10488,1.0,0,0,4,7,1080,990,1958,0,98008,0.3552059849308544,0.6558203540953007,1740,9225,12495
2331550120,20140904T000000,0.31,0.6784370879821726,0.5036803591426529,0.40352308953015503,7093,2.0,0,0,3,7,2440,0,1999,0,98030,-1.2904151356619822,0.07216653214809701,1860,6072,13614
7974200765,20140902T000000,0.485,-0.3952633469113528,-1.452583229680216,-1.1616088994433031,6120,1.0,0,0,3,7,1020,0,1941,0,98115,0.8551049381575023,-0.5043695602632318,2370,6695,12029
686200510,20141122T000000,0.643,-0.3952633469113528,0.829724290613131,-0.04838121714528009,7700,1.0,0,0,5,8,1400,630,1965,0,98008,0.47440154458749817,0.7269976494547578,1780,8160,2101
4024100670,20150506T000000,0.605,-0.3952633469113528,0.17763642767217477,0.20512607684337864,17114,2.0,0,0,3,7,2260,0,1990,0,98155,1.396902936596792,-0.5826645851586649,2360,14893,15274
3834500195,20140707T000000,0.527,2.8258379577692234,1.8078560850245655,1.0207582401112372,8401,1.0,0,0,3,8,1500,1500,1979,0,98125,1.1722373665772932,-0.6040177737664919,1400,8403,4197
3526059115,20150421T000000,0.515,1.752137522875698,1.1557682220836092,0.6570303835188138,11761,1.0,0,0,3,7,1370,1300,1981,0,98052,0.9331238499327806,0.6059962473436706,2580,10703,7495
7950304075,20140813T000000,0.225,0.6784370879821726,-1.452583229680216,-1.0183221680584091,6000,1.5,0,0,3,6,1150,0,1907,0,98118,0.012067252585988075,-0.49013410119138084,840,3030,9842
1386800054,20141201T000000,0.28345,1.752137522875698,0.829724290613131,0.7672509461225785,6116,1.0,0,0,3,7,1490,1280,1979,0,98168,-0.5463458844720929,-0.5470759374788858,1920,6486,18602
9834200165,20150406T000000,0.7043,0.6784370879821726,-0.8004953667392596,-0.3129105673943153,4080,1.5,0,0,5,7,1790,0,1928,0,98144,0.10525650831755617,-0.5470759374788858,1710,4080,4045
6147650300,20141016T000000,0.27,-0.3952633469113528,0.17763642767217477,0.028773176677355173,14027,2.0,0,0,3,8,2100,0,1979,0,98042,-1.2788567783619715,0.8124104038860657,2730,5999,8865
6891800360,20140918T000000,0.609,-0.3952633469113528,0.5036803591426529,0.6129421584773079,10131,2.0,0,0,3,9,2630,0,1989,0,98028,1.5110417149346553,-0.3193085923287649,2800,10123,14628
9170500060,20140818T000000,0.649,0.6784370879821726,-0.14840750379830334,0.18308196432262572,11040,1.0,0,0,5,8,1120,1120,1961,0,98033,0.9584077565265798,0.32840479544191975,1790,11040,2730
65000260,20140820T000000,0.83,-0.3952633469113528,0.5036803591426529,1.4285743217451665,6550,2.0,0,2,4,8,2840,530,1912,2001,98126,-0.1165194723769401,-1.1805538661777195,1500,6550,1664
7784400130,20140505T000000,0.4973,2.8258379577692234,0.829724290613131,1.2411993653187665,9200,1.0,0,2,4,8,1600,1600,1953,0,98146,-0.4936108792906652,-1.0666701936027096,2220,9500,16016
7941140070,20150318T000000,0.4,-0.3952633469113528,0.17763642767217477,-0.6325501989452328,2692,2.0,0,0,3,7,1500,0,1986,0,98034,1.1238367453833695,0.0792842616839719,1470,2418,1476
2122049096,20140808T000000,0.1825,-1.4689637818048782,-1.452583229680216,-1.1395647869225503,13920,1.0,0,0,3,6,1040,0,1973,0,98198,-1.3344813728684017,-0.6538418805180207,1100,7575,18296
6003000851,20140522T000000,0.353,-2.5426642166984035,-1.452583229680216,-1.6796455436809972,1279,2.0,0,0,3,7,550,0,2008,0,98122,0.40216181146227664,-0.7107837168055257,1460,1385,21326
7203220050,20141118T000000,0.98883,1.752137522875698,1.4818121535540874,2.249717513143213,7910,2.0,0,0,3,9,4115,0,2014,0,98053,0.8984487780326456,1.4102996849051204,3950,6765,4851
8898700960,20140620T000000,0.32995,-0.3952633469113528,0.5036803591426529,-0.2798443986131859,8085,2.0,0,0,3,7,1820,0,1983,0,98055,-0.7428379585726872,0.07216653214809701,1860,8625,11304
5245600105,20140916T000000,0.228,-0.3952633469113528,-1.452583229680216,-0.9742339430169032,9199,1.0,0,0,3,7,1190,0,1955,0,98148,-0.9718379125796902,-0.7677255530931317,1190,9364,50
3530470190,20150505T000000,0.22,-2.5426642166984035,-0.8004953667392596,-1.0734324493602916,3451,1.5,0,0,4,8,1100,0,1978,0,98198,-1.2817463676869743,-0.7677255530931317,1400,4560,5135
7883603965,20150212T000000,0.315,0.6784370879821726,-0.14840750379830334,-0.9521898304961504,4250,1.0,0,0,4,7,1210,0,1941,0,98108,-0.23715982669603386,-0.7606078235571557,1210,6000,14705
4022902505,20140731T000000,0.47,-0.3952633469113528,0.17763642767217477,0.16103785180187277,9800,2.0,0,0,3,8,2220,0,1987,0,98155,1.4676978750595122,-0.5114872897992079,2420,10232,1686
3211100240,20140529T000000,0.349,0.6784370879821726,-0.4744514352687815,-0.4121090737377035,7800,1.0,0,0,5,7,1120,580,1981,0,98059,-0.5795761617096752,0.3995820908013768,1560,7800,9755
5119010090,20140510T000000,0.5499,1.752137522875698,0.829724290613131,1.086890577673496,7015,1.0,0,0,5,8,1600,1460,1979,0,98146,-0.3982544315653194,-1.1236120298902146,2190,7600,4572
3821000100,20150320T000000,0.24995,0.6784370879821726,-0.4744514352687815,-0.5002855238207152,10530,1.0,0,0,3,7,1620,0,1968,0,98030,-1.296916711643264,0.022342425396466973,1890,9975,4398
7301300050,20141119T000000,0.375,-0.3952633469113528,0.5036803591426529,-0.15860177974904477,6180,1.0,0,0,3,7,1330,600,1961,0,98155,1.3564486860466516,-0.8033142007728097,1940,6180,5436
2171400197,20140918T000000,0.35,1.752137522875698,1.1557682220836092,0.49169953961316676,5500,1.0,0,0,3,8,1550,970,2004,0,98178,-0.48060772732810175,-0.29083767418496187,1700,8000,724
9471201175,20140506T000000,1.58,0.6784370879821726,1.4818121535540874,1.8584345158998485,10920,1.5,0,0,5,9,2400,1360,1950,0,98105,0.7828652050322809,-0.35489724000844286,3430,11050,14352
2473450200,20150305T000000,0.385,0.6784370879821726,1.1557682220836092,0.734184777341449,10925,1.0,0,0,3,8,1670,1070,1980,0,98058,-0.7695666598290392,0.6344671654874737,2330,9940,2805
2258500045,20140923T000000,0.3175,-1.4689637818048782,-1.452583229680216,-1.1836530119640563,5120,1.0,0,0,3,6,1000,0,1902,0,98122,0.35014920361212537,-0.6609596100539968,1940,4300,9913
1139000400,20140826T000000,0.43,-0.3952633469113528,-0.8004953667392596,-0.5774399176433505,5034,2.0,0,0,4,7,1550,0,1922,0,98177,1.0609881775644325,-1.0381992754589067,1820,7200,10897
3298701025,20150427T000000,0.135,-1.4689637818048782,-1.452583229680216,-1.4592044184734678,5217,1.0,0,0,4,6,750,0,1943,0,98106,-0.30000839451502226,-0.9883751687072766,760,4440,17163
1498302774,20140520T000000,0.27131,-1.4689637818048782,-1.452583229680216,-1.3269397433489503,5340,1.5,0,0,2,6,870,0,1906,0,98144,0.1774962414427777,-0.6253709623743189,1190,4440,1026
9276200190,20150416T000000,0.56995,1.752137522875698,-1.452583229680216,-0.7207266490282446,6250,1.5,0,0,4,8,1420,0,1926,0,98116,0.147155553530198,-1.2446134320012006,1420,6250,17237
2909300240,20150501T000000,0.725,-0.3952633469113528,0.5036803591426529,0.8113391711640843,6300,2.0,0,0,3,8,2810,0,2001,0,98074,0.3422028329683423,1.3818287667614184,2860,6630,11127
1250200693,20140718T000000,0.515,-0.3952633469113528,1.1557682220836092,0.028773176677355173,2409,2.0,0,0,3,8,1660,440,2008,0,98144,0.26707351051806677,-0.5969000442305158,1900,2400,20713
3101500010,20150420T000000,0.32,-1.4689637818048782,-1.452583229680216,-1.2387632932659385,4000,1.0,0,0,3,6,950,0,1910,0,98144,0.09008616436126632,-0.6965482577336748,1480,4000,5627
2557000630,20140707T000000,0.266,0.6784370879821726,0.17763642767217477,-0.08695841405659772,7102,2.0,0,0,4,8,1995,0,1981,0,98023,-1.890727317932705,-1.1093765708183636,1880,7950,5031
1324300091,20140528T000000,0.37,-0.3952633469113528,-1.452583229680216,-1.4040941371715856,2296,1.0,0,0,4,6,800,0,1908,0,98103,0.6810071813257046,-1.0097283573151037,1480,1472,5863
2826049260,20140620T000000,0.4825,0.6784370879821726,1.1557682220836092,-0.4892634675603388,7626,1.0,0,0,5,7,1110,520,1990,0,98125,1.1303383213646512,-0.6680773395899728,1630,8082,15541
3342100421,20150424T000000,0.745,0.6784370879821726,0.5036803591426529,1.2081331965376372,5100,2.0,0,0,3,9,3170,0,2012,0,98056,-0.3007307918462473,0.04369561400429397,1580,5100,19748
3524049083,20141104T000000,0.445,0.6784370879821726,-0.4744514352687815,0.028773176677355173,4400,1.5,0,0,5,7,1720,380,1924,0,98118,-0.21982229074601767,-0.3691326990803949,1850,4400,123
9103000393,20140910T000000,1.225,1.752137522875698,3.112031810906478,1.8275727583707946,4426,2.5,0,0,3,10,2932,800,2001,0,98112,0.42311133406857193,-0.5257227488710587,2950,4000,1247
3121059033,20141029T000000,0.325,-0.3952633469113528,-1.452583229680216,-0.6435722552056093,57381,1.5,0,0,4,5,1490,0,1932,0,98092,-2.1717398797898593,-0.09865897671451894,1580,101529,820
7853240200,20140516T000000,0.619,-0.3952633469113528,0.5036803591426529,0.7121406648206962,6439,2.0,0,0,3,9,2720,0,2005,0,98065,-0.1309674190019536,2.520665492512124,3180,7320,580
7950700120,20141217T000000,0.279,0.6784370879821726,-0.14840750379830334,-0.10349149844716243,10051,1.0,0,0,3,7,1980,0,1969,2003,98092,-1.7137399717759045,0.7910572152782387,1520,10125,8603
1822059057,20140725T000000,0.152,-1.4689637818048782,-1.452583229680216,-1.5143146997753503,13500,1.0,0,0,3,4,700,0,1920,0,98031,-1.2434593091306114,0.04369561400429397,1600,10124,14091
1219000473,20140626T000000,0.16495,-0.3952633469113528,-0.4744514352687815,-0.5553958051225976,15330,1.0,0,0,3,7,1080,490,1956,0,98166,-0.7189988466413892,-0.8958446847400937,1250,13330,9876
9272201385,20141022T000000,0.6775,1.752137522875698,-1.452583229680216,0.29330252692639036,4730,2.0,0,0,3,8,1810,530,1918,0,98116,0.21072651868041142,-1.2161425138574986,2100,4970,13083
1336800185,20140617T000000,1.185,-0.3952633469113528,0.829724290613131,0.46965542709241387,5568,2.0,0,0,5,9,2500,0,1905,0,98112,0.4729567499249968,-0.6965482577336748,2810,5568,17177
9268851630,20140604T000000,0.52,-0.3952633469113528,1.4818121535540874,-0.588461973903727,1487,2.0,0,0,3,8,1540,0,2011,0,98027,-0.14902735228324615,1.3320046600097883,1620,1104,21108
2788400315,20140922T000000,0.265,-0.3952633469113528,-1.452583229680216,-0.7427707615489975,9460,1.0,0,0,3,7,1060,340,1961,0,98168,-0.3498538103714472,-0.7606078235571557,1570,7700,2948
3529000930,20140616T000000,0.53,0.6784370879821726,0.5036803591426529,-0.02633710462452716,6360,2.0,0,0,3,8,2050,0,1988,0,98029,0.02723759654232925,1.4458883325848995,2070,7541,4731
5631500967,20150204T000000,0.476,0.6784370879821726,-0.4744514352687815,0.29330252692639036,17541,1.0,0,0,4,7,1360,980,1956,0,98028,1.3340543687778037,-0.10577670625049498,2250,9212,14384
2188201010,20150121T000000,0.245,-0.3952633469113528,0.17763642767217477,-0.5994840301641035,12000,1.0,0,0,3,7,1070,460,1979,0,98023,-2.0864969947020744,-0.8816092256681416,2140,13636,8441
8562970040,20140516T000000,0.655,1.752137522875698,1.4818121535540874,1.7812801220772134,12353,2.0,0,0,5,9,3690,0,1977,0,98155,1.4944265763158642,-0.5541936670148618,2290,9082,8763
4415600030,20150316T000000,0.433,-0.3952633469113528,0.829724290613131,-0.08144738592640949,7200,1.0,0,0,3,7,1000,1000,1954,2014,98166,-0.7746234411478196,-0.9812574391714017,1440,7200,10399
2473251170,20140626T000000,0.302,0.6784370879821726,-0.4744514352687815,-0.5994840301641035,17664,1.5,0,0,3,7,1530,0,1968,0,98058,-0.761620289185256,0.4209352794092038,1530,11625,1959
7511200020,20140829T000000,0.5099,-0.3952633469113528,-0.4744514352687815,-0.42313112999807995,53578,1.0,0,0,3,8,1690,0,1984,0,98053,0.6810071813257046,1.1754146102190235,2290,52707,15170
1163400020,20150403T000000,0.251,-0.3952633469113528,-0.8004953667392596,-0.5333516926018447,21600,1.5,0,0,4,7,1590,0,1971,0,98022,-2.488149910878425,1.7661861617023042,1780,21600,14895
5412400180,20150417T000000,0.2675,-0.3952633469113528,0.5036803591426529,-0.7427707615489975,7629,1.0,0,0,3,7,1120,280,1988,0,98030,-1.311364658268329,0.25010977054658784,1530,7688,9511
255450400,20140731T000000,0.326989,-0.3952633469113528,0.5036803591426529,-0.015315048364150693,4200,2.0,0,0,3,8,2060,0,2014,0,98038,-1.3706012394309868,1.4031819553692455,2370,4200,19812
1687000210,20140725T000000,0.275,-0.3952633469113528,0.5036803591426529,0.4663488102143009,4400,2.0,0,0,3,8,2497,0,2007,0,98001,-1.972358216364211,-0.49013410119138084,2434,4400,8922
6749700004,20150330T000000,0.291,-1.4689637818048782,-1.452583229680216,-1.3600059121300796,863,3.0,0,0,3,8,840,0,2008,0,98103,0.9901932391017123,-0.9599042505635748,1110,1190,19705
2738650030,20150511T000000,0.5525,-0.3952633469113528,0.5036803591426529,0.41454514579053153,3582,2.0,0,0,3,9,2450,0,2008,0,98072,1.5500511708222946,0.39246436126540074,2490,5449,2541
9136100420,20150408T000000,0.7675,0.6784370879821726,-0.14840750379830334,0.30432458318676686,4815,1.5,0,0,4,7,1450,900,1914,0,98103,0.7785308210447768,-0.8816092256681416,1640,4013,5348
1924069115,20150224T000000,0.873,-0.3952633469113528,0.17763642767217477,0.7121406648206962,54450,2.0,0,0,3,11,2720,0,1997,0,98027,-0.09412515510809218,0.8693522401735706,3170,60548,19178
714000155,20141222T000000,0.67,-0.3952633469113528,-1.452583229680216,-0.401087017477327,6195,1.0,0,0,3,7,1410,300,1946,0,98105,0.7965907543260693,-0.3620149695444189,1610,6195,13175
